,IsLeftObstacle,IsLeftLeftObstacle,IsForwardObstacle,IsForwardForwardObstacle,IsRightObstacle,IsRightRightObstacle,AngleWithFood,Direction,Decision
13798,False,False,False,False,False,True,-0.33779174418853075,1,0
13799,False,False,False,False,True,True,0.15830910343469434,1,-1
13800,False,False,False,False,False,False,1.0,-1,0
13801,False,True,False,False,False,False,0.48233427711186533,0,0
13802,False,False,False,False,False,False,0.46477671252272273,-1,0
13803,False,True,False,False,False,False,-0.03338336643052514,-1,1
13804,True,True,False,False,False,False,-0.5167377083565741,0,1
13805,False,False,False,False,False,False,-0.5,-1,1
13806,False,True,False,False,False,False,1.0,-1,0
13807,True,True,False,False,False,False,0.48233427711186533,1,1
13808,False,False,False,False,False,True,0.9812974407587233,0,1
13809,False,False,False,False,False,False,0.9801314756944592,0,1
13810,False,False,False,False,False,False,0.9788106953650536,1,1
13811,False,False,False,False,False,True,-0.5,0,0
13812,False,False,False,False,False,False,-0.4788106953650536,1,0
13813,False,False,False,False,False,True,0.01986852430554084,-1,0
13814,False,True,False,False,False,False,-0.46041657583943446,-1,1
13815,True,True,False,False,False,False,-0.9578075368411587,1,0
13816,False,False,False,False,False,True,-0.43716704181099886,0,0
13817,False,False,False,False,False,False,-0.4170476823436802,1,0
13818,False,False,False,False,False,True,0.07797913037736932,0,0
13819,False,False,False,False,False,False,0.07355844397326225,1,1
13820,False,False,False,False,False,True,0.5555998877857853,-1,0
13821,False,True,False,False,False,False,0.05256845671125343,1,1
13822,False,False,False,False,False,True,0.5352232874772773,-1,0
13823,False,True,False,False,False,False,0.03338336643052514,-1,0
13824,True,True,False,False,False,False,-0.45015207436168675,-1,-1
13825,False,False,False,False,False,False,-0.35241638234956674,0,0
13826,False,False,False,False,False,False,-0.32797913037736937,0,0
13827,False,False,False,False,False,False,-0.30559988778578523,0,0
13828,False,False,False,False,False,False,-0.28522328747727727,0,0
13829,False,False,False,False,False,False,-0.2667377083565741,-1,1
13830,False,True,False,False,False,False,-0.75,1,0
13831,False,False,False,False,False,True,-0.23326229164342588,1,0
13832,False,False,False,False,True,True,0.25,0,0
13833,False,False,False,False,False,False,0.2348538278116319,-1,0
13834,False,True,False,False,False,False,-0.25,0,0
13835,False,False,False,False,False,False,-0.23616915043333803,-1,1
13836,False,True,False,False,False,False,-0.7211420616236955,0,1
13837,False,False,False,False,False,False,-0.7048327646991335,0,1
13838,False,False,False,False,False,False,-0.6871670418109987,1,0
13839,False,False,False,False,False,True,-0.17559723470138278,1,0
13840,False,False,False,False,True,True,0.3072491470487002,0,0
13841,False,False,False,False,False,False,0.29128559983984725,-1,0
13842,False,True,False,False,False,False,-0.19743154328874657,1,0
13843,False,False,False,False,False,True,0.28801540784794966,0,0
13844,False,False,False,False,False,False,0.2744372519721974,-1,0
13845,False,True,False,False,False,False,-0.21477671252272273,0,0
13846,False,False,False,False,False,False,-0.20483276469913345,-1,1
13847,False,True,False,False,False,False,-0.6917140165981578,-1,1
13848,True,True,False,False,False,False,0.7985897903475291,0,1
13849,False,False,False,False,False,False,0.7880154078479497,1,1
13850,False,False,False,False,False,True,-0.6974315432887466,-1,1
13851,False,True,False,False,False,False,0.7912855998398473,-1,0
13852,True,True,False,False,False,False,0.2764646760595899,-1,-1
13853,False,False,False,False,False,False,0.24322847091593724,-1,0
13854,False,True,False,False,False,False,-0.25,1,0
13855,False,False,False,False,False,True,0.24350478151162547,0,0
13856,False,False,False,False,False,False,0.23727438865200817,1,1
13857,False,False,False,False,False,True,0.730535935306753,1,1
13858,False,False,False,False,True,True,-0.7632552446132712,1,-1
13859,False,False,False,False,False,False,-0.8908120885663706,-1,1
13860,False,True,False,False,False,False,0.5885855327829048,-1,0
13861,True,True,False,False,False,False,0.08295231765631973,0,0
13862,False,False,False,False,False,False,0.07797913037736932,1,1
13863,False,False,False,False,False,True,0.5589980848675286,1,1
13864,False,False,False,False,True,True,-0.937167041810999,0,1
13865,False,False,False,False,False,False,-0.9328069051277106,1,0
13866,False,False,False,False,False,True,-0.4114144672170953,1,0
13867,False,False,False,False,True,True,0.08295231765631973,-1,0
13868,False,True,False,False,False,False,-0.39758361765043326,1,0
13869,False,False,False,False,False,True,0.09641124797922958,1,1
13870,False,False,False,False,True,True,0.5779791303773694,1,-1
13871,False,False,False,False,False,False,-0.11420025121990815,1,0
13872,False,False,False,False,False,True,0.3687256792741288,-1,0
13873,False,True,False,False,False,False,-0.12433408362199763,-1,1
13874,True,True,False,False,False,False,-0.6080001934898678,0,1
13875,False,False,False,False,False,False,-0.5910530018557488,-1,1
13876,False,True,False,False,False,False,0.9035887520207705,-1,0
13877,True,True,False,False,False,False,0.3857997487800919,0,0
13878,False,False,False,False,False,False,0.3687256792741288,-1,0
13879,False,True,False,False,False,False,-0.12433408362199763,-1,1
13880,True,True,False,False,False,False,-0.6080001934898678,1,0
13881,False,False,False,False,False,True,-0.10241638234956672,-1,1
13882,False,True,False,False,False,False,-0.5862450610930793,-1,1
13883,True,True,False,False,False,False,0.9089469981442513,1,1
13884,False,False,False,False,False,True,-0.5735584439732623,1,0
13885,False,False,False,False,True,True,-0.06960448727306395,0,0
13886,False,False,False,False,False,False,-0.06604810022015542,-1,1
13887,False,True,False,False,False,False,-0.5498479256383133,-1,1
13888,True,True,False,False,False,False,0.9474315432887466,0,1
13889,False,False,False,False,False,False,0.9444001122142149,-1,0
13890,False,True,False,False,False,False,0.4264415560267378,1,1
13891,False,False,False,False,False,True,0.9220208696226306,1,1
13892,False,False,False,False,True,True,-0.5589980848675286,0,1
13893,False,False,False,False,False,False,-0.5395834241605656,-1,1
13894,False,True,False,False,False,False,0.9578075368411587,-1,0
13895,True,True,False,False,False,False,0.43716704181099886,0,0
13896,False,False,False,False,False,False,0.4170476823436802,1,1
13897,False,False,False,False,False,True,0.9114144672170952,-1,0
13898,False,True,False,False,False,False,0.3908120885663705,-1,0
13899,True,True,False,False,False,False,-0.10241638234956672,-1,-1
13900,False,False,False,False,False,False,-0.5219177012724309,-1,1
13901,False,True,False,False,False,False,0.9773021290001396,1,1
13902,False,False,False,False,False,True,-0.5113633804938179,0,1
13903,False,False,False,False,False,False,-0.5,0,0
13904,False,False,False,False,False,False,-0.48863661950618203,-1,1
13905,False,True,False,False,False,False,-0.9882161311296586,-1,1
13906,True,True,False,False,False,False,0.5,1,1
13907,False,False,False,False,False,True,1.0,0,1
13908,False,False,False,False,False,False,1.0,0,1
13909,False,False,False,False,False,False,1.0,0,1
13910,False,False,False,False,False,False,1.0,0,1
13911,False,False,False,False,False,False,1.0,0,1
13912,False,False,False,False,False,False,1.0,0,1
13913,False,False,False,False,False,False,1.0,0,1
13914,False,False,False,False,False,False,1.0,0,1
13915,False,False,False,False,False,False,1.0,0,1
13916,False,False,False,False,False,False,1.0,-1,0
13917,False,True,False,False,False,False,0.4812974407587234,-1,0
13918,True,True,False,False,False,False,-0.017665722888134634,-1,-1
13919,False,False,False,False,False,False,0.18039551272693602,-1,0
13920,False,True,False,False,False,False,-0.2998479256383133,-1,1
13921,True,True,False,False,False,False,-0.7852232874772773,1,0
13922,False,False,False,False,False,True,-0.2667377083565741,0,0
13923,False,False,False,False,False,False,-0.25,0,0
13924,False,False,False,False,False,False,-0.2348538278116319,1,0
13925,False,False,False,False,False,True,0.25,1,1
13926,False,False,False,False,True,True,0.7348538278116319,-1,0
13927,False,True,False,False,False,False,0.22114206162369554,1,1
13928,False,False,False,False,False,True,0.7048327646991335,1,1
13929,False,False,False,False,True,True,-0.7817255174305536,-1,1
13930,False,True,False,False,False,False,0.7001520743616867,1,1
13931,False,False,False,False,False,True,-0.7852232874772773,1,0
13932,False,False,False,False,True,True,-0.2667377083565741,1,-1
13933,False,False,False,False,False,False,0.2574012214103869,-1,0
13934,False,True,False,False,False,False,-0.2355413210972233,1,0
13935,False,False,False,False,False,True,0.25707238900031504,1,1
13936,False,False,False,False,True,True,0.75,-1,0
13937,False,True,False,False,False,False,0.24292761099968493,-1,0
13938,True,True,False,False,False,False,-0.25,1,0
13939,False,False,False,False,False,True,0.24322847091593724,0,0
13940,False,False,False,False,False,False,0.23674475538672884,0,0
13941,False,False,False,False,False,False,0.230535935306753,-1,0
13942,False,True,False,False,False,False,-0.2627256113479918,0,0
13943,False,False,False,True,False,False,-0.2562405706337524,0,0
13944,False,False,True,True,False,False,-0.25,0,-1
13945,False,False,False,False,False,False,0.2951672353008666,0,0
13946,False,False,False,False,False,False,0.27118930463494645,1,1
13947,False,False,False,False,False,True,0.75,1,1
13948,False,False,False,False,True,True,-0.7255627480278026,-1,1
13949,False,True,False,False,False,False,0.75,-1,0
13950,True,True,False,False,False,False,0.2255627480278026,-1,-1
13951,False,False,False,False,False,False,-0.42202086962263075,0,0
13952,False,False,False,False,False,False,-0.39758361765043326,0,0
13953,False,False,False,False,False,False,-0.3743340836219976,1,0
13954,False,False,False,False,False,True,0.11687506125234344,0,0
13955,False,False,False,False,False,False,0.10918791143362949,1,1
13956,False,False,False,False,False,True,0.5885855327829048,1,1
13957,False,False,False,False,True,True,-0.9049848390608202,1,-1
13958,False,False,False,False,False,False,0.3668750612523435,0,0
13959,False,False,False,False,False,False,0.3595682098024836,1,1
13960,False,False,False,False,False,True,0.8560749555582535,-1,0
13961,False,True,False,False,False,False,0.3487993802371807,1,1
13962,False,False,False,False,False,True,0.8450151609391798,-1,0
13963,False,True,False,False,False,False,0.33779174418853075,0,0
13964,False,False,False,False,False,False,0.33074697266966735,-1,0
13965,False,True,False,False,False,False,-0.1652493405385679,1,0
13966,False,False,False,False,False,True,0.32797913037736937,1,1
13967,False,False,False,False,True,True,0.8238809462805239,0,1
13968,False,False,False,False,False,False,0.8196044872730639,1,1
13969,False,False,False,False,False,True,-0.6734355709130354,1,0
13970,False,False,False,False,True,True,-0.16925302733033268,1,-1
13971,False,False,False,False,False,False,-0.476464473338562,-1,1
13972,False,True,False,False,False,False,-0.9755627480278026,1,0
13973,False,False,False,False,False,True,-0.4634336408045666,1,0
13974,False,False,False,False,True,True,0.03522328747727728,-1,0
13975,False,True,False,False,False,False,-0.4531835054362185,1,0
13976,False,False,False,False,False,True,0.045167235300866554,-1,0
13977,False,True,False,False,False,False,-0.44375182413667885,-1,1
13978,True,True,False,False,False,False,-0.9417140165981578,0,1
13979,False,False,False,False,False,False,-0.9395248496963404,1,0
13980,False,False,False,False,False,True,-0.42780768448935275,1,0
13981,False,False,False,False,True,True,0.06960448727306395,1,-1
13982,False,False,False,False,False,False,-0.8889827415450002,1,0
13983,False,False,False,False,False,True,-0.38054758708862274,1,0
13984,False,False,False,False,True,True,0.11624723191622871,0,0
13985,False,False,False,False,False,False,0.11320241785464662,-1,0
13986,False,True,False,False,False,False,-0.3788810584091566,0,0
13987,False,False,False,False,False,False,-0.3711189415908434,0,0
13988,False,False,False,False,False,False,-0.3635157148855483,-1,1
13989,False,True,False,False,False,False,-0.8599937575251385,0,1
13990,False,False,False,False,False,False,-0.856298017810586,-1,1
13991,False,True,False,False,False,False,0.6357997487800918,-1,0
13992,True,True,False,False,False,False,0.13225524176920955,1,1
13993,False,False,False,False,False,True,0.6243340836219977,0,1
13994,False,False,False,False,False,False,0.6162472319162287,1,1
13995,False,False,False,False,False,True,-0.8805475870886228,1,0
13996,False,False,False,False,True,True,-0.3722849066551076,0,0
13997,False,False,False,False,False,False,-0.3642002512199081,1,0
13998,False,False,False,False,False,True,0.13225524176920955,0,0
13999,False,False,False,False,False,False,0.12888105840915662,-1,0
14000,False,True,False,False,False,False,-0.3635157148855483,1,0
14001,False,False,False,False,False,True,0.13312493874765657,0,0
14002,False,False,False,False,False,False,0.12991789476229862,0,0
14003,False,False,False,False,False,False,0.12685363432176414,1,1
14004,False,False,False,False,False,True,0.6196720884363247,-1,0
14005,False,True,False,False,False,False,0.11687506125234344,1,1
14006,False,False,False,False,False,True,0.6097046478079229,1,1
14007,False,False,False,False,True,True,-0.8876396698268441,1,-1
14008,False,False,False,False,False,False,0.10241638234956672,-1,0
14009,False,True,False,False,False,False,-0.3788810584091566,-1,1
14010,True,True,False,False,False,False,-0.8711189415908434,1,0
14011,False,False,False,False,False,True,-0.35241638234956674,0,0
14012,False,False,False,False,False,False,-0.3347506594614321,1,0
14013,False,False,False,False,False,True,0.15595826075473868,1,1
14014,False,False,False,False,True,True,0.6389827415450001,1,-1
14015,False,False,False,False,False,False,-0.9220208696226306,0,1
14016,False,False,False,False,False,False,-0.915249340538568,-1,1
14017,False,True,False,False,False,False,0.5572491470487002,0,1
14018,False,False,False,False,False,False,0.5288579383763045,-1,0
14019,False,True,False,False,False,False,0.026464676059589878,1,1
14020,False,False,False,False,False,True,0.5,1,1
14021,False,False,False,False,True,True,-1.0,-1,0
14022,False,True,False,False,False,False,0.47114206162369554,1,1
14023,False,False,False,False,False,True,0.9682744825694465,1,1
14024,False,False,False,False,True,True,-0.5,-1,1
14025,False,True,False,False,False,False,-1.0,-1,0
14026,True,True,False,False,False,False,0.46477671252272273,1,1
14027,False,False,False,False,False,True,0.9604165758394345,0,1
14028,False,False,False,False,False,False,0.9548327646991335,1,1
14029,False,False,False,False,False,True,-0.5,1,0
14030,False,False,False,False,True,True,0.0,1,-1
14031,False,False,False,False,False,False,-0.015902251256176378,0,0
14032,False,False,False,False,False,False,-0.015146172188368142,-1,1
14033,False,True,False,False,False,False,-0.5,1,0
14034,False,False,False,False,False,True,0.0,0,0
14035,False,False,False,True,False,False,0.0,1,0
14036,False,False,False,False,False,True,0.4861691504333381,0,0
14037,False,False,False,False,False,False,0.4723903292882761,-1,0
14038,False,True,True,True,False,False,-0.026464676059589878,0,-1
14039,False,False,False,False,False,False,-0.5642229488567654,0,1
14040,False,False,False,False,False,False,-0.5572491470487002,0,1
14041,False,False,False,False,False,False,-0.5502193489075284,0,1
14042,False,False,False,False,False,False,-0.5431398112134741,1,0
14043,False,False,False,False,False,True,-0.04219246315884136,1,0
14044,False,False,False,False,True,True,0.45087880799893515,0,0
14045,False,False,False,False,False,False,0.4439966778469871,0,0
14046,False,False,False,False,False,False,0.43716704181099886,0,0
14047,False,False,False,False,False,False,0.43039551272693605,-1,0
14048,False,True,False,True,False,False,-0.06813763182162447,0,0
14049,False,False,True,False,False,False,-0.066730435479808,0,-1
14050,False,False,False,False,False,False,-0.01630929692456207,1,0
14051,False,False,False,False,False,True,0.47556274802780263,1,1
14052,False,False,False,False,True,True,0.9749222863444374,-1,0
14053,False,True,False,False,False,False,0.4666166335694749,0,0
14054,False,False,False,False,False,False,0.45835634644594525,0,0
14055,False,False,False,False,False,False,0.45015207436168675,-1,0
14056,False,True,False,False,False,False,-0.04858979034752895,1,0
14057,False,False,False,False,False,True,0.44346938420531556,1,1
14058,False,False,False,False,True,True,0.9420140258271212,-1,0
14059,False,True,False,False,False,False,0.43395189977984455,0,0
14060,False,False,False,False,False,False,0.425974826322829,1,1
14061,False,False,False,False,False,True,0.9240482937100232,-1,0
14062,False,True,False,False,False,False,0.41597773717605246,1,1
14063,False,False,False,False,False,True,0.9137549389069208,1,1
14064,False,False,False,False,True,True,-0.5779791303773694,1,-1
14065,False,False,False,False,False,False,0.9019437543337215,-1,0
14066,False,True,False,False,False,False,0.3889827415450001,1,1
14067,False,False,False,False,False,True,0.8841418997801204,1,1
14068,False,False,False,False,True,True,-0.6024163823495667,1,-1
14069,False,False,False,False,False,False,0.6917140165981578,0,1
14070,False,False,False,False,False,False,0.6778076844893528,1,1
14071,False,False,False,False,False,True,-0.8128329581890013,0,1
14072,False,False,False,False,False,False,-0.8025684567112534,1,0
14073,False,False,False,False,False,True,-0.28801540784794966,-1,1
14074,False,True,False,False,False,False,-0.7764646760595899,1,0
14075,False,False,False,False,False,True,-0.2627256113479918,0,0
14076,False,False,False,False,False,False,-0.25,-1,1
14077,False,True,False,False,False,False,-0.7372743886520082,-1,1
14078,True,True,False,False,False,False,0.75,0,1
14079,False,False,False,False,False,False,0.7361691504333381,0,1
14080,False,False,False,False,False,False,0.7211420616236955,-1,0
14081,False,True,False,False,False,False,0.20871440016015275,0,0
14082,False,False,False,False,False,False,0.19743154328874657,1,1
14083,False,False,False,False,False,True,0.6818623681783755,0,1
14084,False,False,False,False,False,False,0.665249340538568,-1,0
14085,False,True,False,False,False,False,0.15595826075473868,0,0
14086,False,False,False,False,False,False,0.14758361765043326,1,1
14087,False,False,False,False,False,True,0.6312743207258713,0,1
14088,False,False,False,False,False,False,0.6142002512199082,0,1
14089,False,False,False,False,False,False,0.5964112479792296,0,1
14090,False,False,False,False,False,False,0.5779791303773694,1,1
14091,False,False,False,False,False,True,-0.9170476823436803,1,0
14092,False,False,False,False,True,True,-0.39758361765043326,0,0
14093,False,False,False,False,False,False,-0.3788810584091566,0,0
14094,False,False,False,False,False,False,-0.36101725845499993,0,0
14095,False,False,False,False,False,False,-0.3440417392452614,-1,1
14096,False,True,False,False,False,False,-0.834750659461432,0,1
14097,False,False,False,False,False,False,-0.8244027652986173,1,0
14098,False,False,False,False,False,True,-0.3072491470487002,1,0
14099,False,False,False,False,True,True,0.18186236817837553,0,0
14100,False,False,False,False,False,False,0.1720208696226307,-1,0
14101,False,True,False,False,False,False,-0.3128329581890012,1,0
14102,False,False,False,False,False,True,0.17780768448935277,1,1
14103,False,False,False,False,True,True,0.6630986307932849,0,1
14104,False,False,False,False,False,False,0.6475836176504333,-1,0
14105,False,True,False,False,False,False,0.14000624247486151,1,1
14106,False,False,False,False,False,True,0.6243340836219977,1,1
14107,False,False,False,False,True,True,-0.8687256792741289,0,1
14108,False,False,False,False,False,False,-0.8610172584549999,-1,1
14109,False,True,False,False,False,False,0.6211189415908434,-1,0
14110,True,True,False,False,False,False,0.11420025121990815,0,0
14111,False,False,False,False,False,False,0.10800019348986774,0,0
14112,False,False,False,False,False,False,0.10241638234956672,1,1
14113,False,False,False,False,False,True,0.5862450610930793,1,1
14114,False,False,False,False,True,True,-0.9089469981442513,0,1
14115,False,False,False,False,False,False,-0.9035887520207705,1,0
14116,False,False,False,False,False,True,-0.3857997487800919,0,0
14117,False,False,False,False,False,False,-0.3687256792741288,0,0
14118,False,False,False,False,False,False,-0.35241638234956674,0,0
14119,False,False,False,False,False,False,-0.33690136920671515,1,0
14120,False,False,False,False,False,True,0.15498483906082017,0,0
14121,False,False,False,False,False,False,0.14758361765043326,1,1
14122,False,False,False,False,False,True,0.6331249387476566,-1,0
14123,False,True,False,False,False,False,0.12685363432176414,-1,0
14124,True,True,False,False,False,False,-0.3591879114336295,1,0
14125,False,False,False,False,False,True,0.1345985850997454,1,1
14126,False,False,False,False,True,True,0.6211189415908434,1,-1
14127,False,False,False,False,False,False,0.11687506125234344,-1,0
14128,False,True,False,False,False,False,-0.3725994420133901,0,0
14129,False,False,False,False,False,False,-0.362360330173156,0,0
14130,False,False,False,False,False,False,-0.35241638234956674,0,0
14131,False,False,False,False,False,False,-0.34277357907774236,0,0
14132,False,False,False,False,False,False,-0.3334353368397259,-1,1
14133,False,True,False,False,False,False,-0.8279791303773694,-1,1
14134,True,True,False,False,False,False,0.6624934796474833,0,1
14135,False,False,False,False,False,False,0.6526357312570952,1,1
14136,False,False,False,False,False,True,-0.8419837298646481,0,1
14137,False,False,False,False,False,False,-0.8362450610930792,0,1
14138,False,False,False,False,False,False,-0.83011540626395,0,1
14139,False,False,False,False,False,False,-0.8235584439732623,0,1
14140,False,False,False,False,False,False,-0.8165340691344631,1,0
14141,False,False,False,False,False,True,-0.30559988778578523,1,0
14142,False,False,False,False,True,True,0.1871670418109988,0,0
14143,False,False,False,False,False,False,0.18039551272693602,0,0
14144,False,False,False,False,False,False,0.17404829371002317,-1,0
14145,False,True,False,False,False,False,-0.31604810022015545,-1,1
14146,True,True,False,False,False,False,-0.809517350126617,1,0
14147,False,False,False,False,False,True,-0.2998479256383133,1,0
14148,False,False,False,False,True,True,0.19346938420531554,0,0
14149,False,False,False,False,False,False,0.1871670418109988,0,0
14150,False,False,False,False,False,False,0.18121801706218238,1,1
14151,False,False,False,False,False,True,0.6720208696226306,-1,0
14152,False,True,False,False,False,False,0.1665646631602741,-1,0
14153,True,True,False,False,False,False,-0.3244027652986172,0,0
14154,False,False,False,False,False,False,-0.31567493522559587,-1,1
14155,False,True,False,False,False,False,-0.8099127659309033,0,1
14156,False,False,False,False,False,False,-0.8038265920020378,-1,1
14157,False,True,False,False,False,False,0.6871670418109987,1,1
14158,False,False,False,False,False,True,-0.8065306157946844,0,1
14159,False,False,False,False,False,False,-0.7998479256383133,1,0
14160,False,False,False,False,False,True,-0.29058755296283795,0,0
14161,False,False,False,False,False,False,-0.2817255174305536,-1,1
14162,False,True,False,False,False,False,-0.7744372519721975,0,1
14163,False,False,False,False,False,False,-0.7667377083565742,0,1
14164,False,False,False,False,False,False,-0.7586008761054333,0,1
14165,False,False,False,False,False,False,-0.75,0,1
14166,False,False,False,False,False,False,-0.7409079053243516,-1,1
14167,False,True,False,False,False,False,0.75,1,1
14168,False,False,False,False,False,True,-0.7403571967281757,1,0
14169,False,False,False,False,True,True,-0.23129744075872333,0,0
14170,False,False,False,False,False,False,-0.2227828197011791,-1,1
14171,False,True,False,False,False,False,-0.7127231288457948,1,0
14172,False,False,False,False,False,True,-0.20483276469913345,-1,1
14173,False,True,False,False,False,False,-0.6944001122142147,0,1
14174,False,False,False,False,False,False,-0.6834659308655369,0,1
14175,False,False,False,False,False,False,-0.6720208696226306,-1,1
14176,False,True,False,False,False,False,0.8206908649190132,0,1
14177,False,False,False,False,False,False,0.8128329581890013,1,1
14178,False,False,False,False,False,True,-0.6746086978602139,1,0
14179,False,False,False,False,True,True,-0.16704768234368025,-1,1
14180,False,True,False,False,False,False,-0.6542141144503335,1,0
14181,False,False,False,False,False,True,-0.14758361765043326,-1,1
14182,False,True,False,False,False,False,-0.6345985850997454,1,0
14183,False,False,False,False,False,True,-0.12888105840915662,0,0
14184,False,False,False,False,False,False,-0.12360568698451314,0,0
14185,False,False,False,False,False,False,-0.1187256792741288,-1,1
14186,False,True,False,False,False,False,-0.6065500445878373,1,0
14187,False,False,False,False,False,True,-0.10241638234956672,-1,1
14188,False,True,False,False,False,False,-0.5903344706017332,1,0
14189,False,False,False,False,False,True,-0.08690136920671515,0,0
14190,False,False,False,False,False,False,-0.08371382310829006,-1,1
14191,False,True,False,False,False,False,-0.5721923155106472,0,1
14192,False,False,False,False,False,False,-0.5604751503036597,1,0
14193,False,False,False,False,False,True,-0.05828598340184222,-1,1
14194,False,True,False,False,False,False,-0.5468164945637816,0,1
14195,False,False,False,False,False,False,-0.5352232874772773,1,0
14196,False,False,False,False,False,True,-0.033975019812696704,-1,1
14197,False,True,False,False,False,False,-0.5226978709998604,0,1
14198,False,False,False,False,False,False,-0.5113633804938179,1,0
14199,False,False,False,True,False,True,-0.010971855616010981,-1,1
14200,False,True,False,False,False,False,-0.5,-1,1
14201,True,True,False,False,False,False,1.0,-1,-1
14202,False,False,False,False,False,False,0.7288106953650536,-1,0
14203,False,True,False,False,False,False,0.21041657583943443,-1,0
14204,True,True,False,False,False,False,-0.2687025592412767,0,0
14205,False,False,False,False,False,False,-0.25,0,0
14206,False,False,False,False,False,False,-0.23326229164342588,1,0
14207,False,False,False,False,False,True,0.25,1,1
14208,False,False,False,False,True,True,0.7332622916434259,0,1
14209,False,False,False,False,False,False,0.7147767125227228,1,1
14210,False,False,False,False,False,True,-0.7687025592412767,0,1
14211,False,False,False,False,False,False,-0.75,0,1
14212,False,False,False,False,False,False,-0.7288106953650536,1,0
14213,False,False,False,False,False,True,-0.21041657583943443,1,0
14214,False,False,False,False,True,True,0.2687025592412767,1,-1
14215,False,False,False,False,False,False,0.5,-1,0
14216,False,True,False,False,False,False,0.0,-1,0
14217,True,True,False,False,False,False,-0.35241638234956674,0,0
14218,False,False,False,False,False,False,-0.25,1,0
14219,False,False,False,False,False,True,0.1871670418109988,-1,0
14220,False,True,False,False,False,False,-0.25,0,0
14221,False,False,False,False,False,False,-0.20483276469913345,-1,1
14222,False,True,False,False,False,False,-0.6475836176504333,-1,1
14223,True,True,False,False,False,False,0.8128329581890013,1,1
14224,False,False,False,False,False,True,-0.6024163823495667,-1,1
14225,False,True,False,False,False,False,0.8524163823495667,-1,0
14226,True,True,False,False,False,False,0.25,0,0
14227,False,False,False,False,False,False,0.1871670418109988,-1,0
14228,False,True,False,False,False,False,-0.25,-1,1
14229,True,True,False,False,False,False,-0.6871670418109987,-1,-1
14230,False,False,False,False,False,False,0.6400062424748615,0,1
14231,False,False,False,False,False,False,0.6322552417692096,1,1
14232,False,False,False,False,False,True,-0.8642002512199082,1,0
14233,False,False,False,False,True,True,-0.356298017810586,1,-1
14234,False,False,False,False,False,False,0.2288106953650536,-1,0
14235,False,True,False,False,False,False,-0.263830849566662,1,0
14236,False,False,False,False,False,True,0.22970987344274263,0,0
14237,False,False,False,False,False,False,0.22353532394041012,-1,0
14238,False,True,False,False,False,False,-0.269464064693247,0,0
14239,False,False,False,True,False,False,-0.2627256113479918,-1,1
14240,False,True,False,False,False,False,-0.7564952184883745,1,0
14241,False,False,True,True,False,True,-0.25,0,-1
14242,False,False,False,False,False,False,0.5264646760595899,1,1
14243,False,False,False,False,False,True,-0.9711420616236955,-1,1
14244,False,True,False,False,False,False,0.5,-1,0
14245,True,True,False,False,False,False,0.0,-1,-1
14246,False,False,False,False,False,False,0.0,-1,0
14247,False,True,False,False,False,False,-0.4897354985222523,1,0
14248,False,False,False,False,False,True,0.009943947823589275,1,1
14249,False,False,False,False,True,True,0.5,1,-1
14250,False,False,False,False,False,False,0.8253913021397861,-1,0
14251,False,True,False,False,False,False,0.3128329581890012,0,0
14252,False,False,False,False,False,False,0.3009019280317873,-1,0
14253,False,True,False,False,False,False,-0.1910019151324715,0,0
14254,False,False,False,False,False,False,-0.18346593086553695,0,0
14255,False,False,False,False,False,False,-0.17644155602673778,1,0
14256,False,False,False,False,False,True,0.3128329581890012,1,1
14257,False,False,False,False,True,True,0.8055998877857853,0,1
14258,False,False,False,False,False,False,0.797864712134245,1,1
14259,False,False,False,False,False,True,-0.6910019151324714,-1,1
14260,False,True,False,False,False,False,0.8009019280317873,-1,0
14261,True,True,False,False,False,False,0.28958342416056554,1,1
14262,False,False,False,False,False,True,0.7807085563980899,-1,0
14263,False,True,False,False,False,False,0.26986852430554087,1,1
14264,False,False,False,False,False,True,0.7602645014777478,-1,0
14265,False,True,False,False,False,False,0.25,-1,0
14266,True,True,False,False,False,False,-0.24035719672817563,-1,-1
14267,False,False,False,False,False,False,0.17780768448935277,-1,0
14268,False,True,False,False,False,False,-0.2951672353008666,-1,1
14269,True,True,False,False,False,False,-0.7744372519721975,0,1
14270,False,False,False,False,False,False,-0.75,1,0
14271,False,False,False,False,False,True,-0.2255627480278026,0,0
14272,False,False,False,False,False,False,-0.20483276469913345,0,0
14273,False,False,False,False,False,False,-0.1871670418109988,-1,1
14274,False,True,False,False,False,False,-0.6614144672170952,0,1
14275,False,False,False,False,False,False,-0.6331249387476566,1,0
14276,False,False,False,False,False,True,-0.1211189415908434,0,0
14277,False,False,False,False,False,False,-0.11101725845499989,1,0
14278,False,False,False,False,False,True,0.3642002512199081,-1,0
14279,False,True,False,False,False,False,-0.12566591637800237,0,0
14280,False,False,False,False,False,False,-0.11687506125234344,0,0
14281,False,False,False,False,False,False,-0.10918791143362949,-1,1
14282,False,True,False,False,False,False,-0.5885855327829048,0,1
14283,False,False,False,False,False,False,-0.5671930948722895,-1,1
14284,False,True,False,False,False,False,0.9278076844893528,1,1
14285,False,False,False,False,False,True,-0.548589790347529,0,1
14286,False,False,False,False,False,False,-0.5244372519721975,-1,1
14287,False,True,False,False,False,False,0.9735353239404101,0,1
14288,False,False,False,False,False,False,0.9711420616236955,0,1
14289,False,False,False,False,False,False,0.9682744825694465,1,1
